Time,Timestamp,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10
16.500,2026-04-09 12:18:42.457811,22.774460,7.188803,20.298960,18.243893,18.684387,11.816259,14.245499,12.303533,2.000000,1.000000
16.504,2026-04-09 12:18:42.461811,20.199341,10.266957,19.190552,16.807688,17.249136,7.538645,14.453433,8.618811,2.000000,1.000000
16.508,2026-04-09 12:18:42.465811,15.037405,11.363258,18.804544,14.816969,13.549416,2.560611,11.962888,6.646130,2.000000,1.000000
16.512,2026-04-09 12:18:42.469811,11.277496,9.086456,16.262646,10.239522,8.799182,-0.441937,7.693141,5.178867,2.000000,1.000000
16.516,2026-04-09 12:18:42.473811,13.279526,3.264554,9.373871,6.269370,4.818395,0.572227,2.670830,2.667172,2.000000,1.000000
16.520,2026-04-09 12:18:42.477811,15.179359,-3.629460,1.531580,2.388013,-1.041438,1.140323,-2.632646,0.432600,2.000000,1.000000
16.524,2026-04-09 12:18:42.481811,9.544022,-6.224135,-3.114728,-3.232953,-8.278789,-1.441646,-8.720059,-1.468243,2.000000,1.000000
16.528,2026-04-09 12:18:42.485811,2.339302,-5.347850,-3.226210,-6.425491,-12.597522,-3.945512,-14.372584,-1.919141,2.000000,1.000000
16.532,2026-04-09 12:18:42.489811,-1.405764,-7.022261,-2.100082,-7.797602,-15.370555,-5.498233,-16.495340,-0.025388,2.000000,1.000000
16.536,2026-04-09 12:18:42.493811,-5.867202,-12.451991,-4.562804,-10.685066,-17.463114,-7.141418,-13.606659,-0.164613,2.000000,1.000000
16.540,2026-04-09 12:18:42.497811,-11.706976,-18.661093,-8.815555,-12.838806,-17.061829,-9.096835,-9.554693,-4.589756,2.000000,1.000000
16.544,2026-04-09 12:18:42.501811,-16.041046,-25.610348,-13.256711,-11.966881,-16.393509,-10.283241,-9.031665,-10.223183,2.000000,1.000000
16.548,2026-04-09 12:18:42.505811,-18.119549,-31.946182,-17.049540,-12.024890,-16.819113,-10.930906,-10.729772,-15.082932,2.000000,1.000000
16.552,2026-04-09 12:18:42.509811,-16.464127,-31.445272,-15.902272,-15.247609,-16.529064,-12.511375,-11.128204,-17.874115,2.000000,1.000000
16.556,2026-04-09 12:18:42.513811,-12.047017,-23.757824,-11.322932,-16.263849,-16.271927,-12.989363,-10.707945,-17.305893,2.000000,1.000000
16.560,2026-04-09 12:18:42.517811,-8.943685,-13.861621,-7.630260,-12.785315,-15.610515,-12.888922,-11.222654,-14.086838,2.000000,1.000000
16.564,2026-04-09 12:18:42.521811,-8.206528,-5.108349,-4.621414,-8.099452,-11.245624,-13.548823,-10.421283,-8.831479,2.000000,1.000000
16.568,2026-04-09 12:18:42.525811,-8.958405,-0.726292,-2.924990,-2.908430,-5.605970,-11.053546,-7.772532,-5.024885,0.000000,0.000000
16.572,2026-04-09 12:18:42.529811,-10.444990,0.446629,-2.087915,4.385508,-1.876040,-4.108749,-3.997973,-4.920417,0.000000,0.000000
16.576,2026-04-09 12:18:42.533811,-10.594816,2.718470,-0.098511,11.361092,0.166541,3.262196,1.964358,-4.790354,0.000000,0.000000
16.580,2026-04-09 12:18:42.537811,-7.247111,7.268005,3.042013,14.555878,2.038774,8.106544,8.405722,-1.977139,0.000000,0.000000
16.584,2026-04-09 12:18:42.541811,-1.328837,12.288974,7.864299,15.114502,6.326078,10.381871,13.119222,2.354792,0.000000,0.000000
16.588,2026-04-09 12:18:42.545811,6.365849,14.001554,13.037236,14.536456,11.721899,11.157506,15.125319,4.411929,0.000000,0.000000
16.592,2026-04-09 12:18:42.549811,13.134504,12.128469,16.075369,12.042867,16.108419,11.812149,15.664083,4.508226,0.000000,0.000000
16.596,2026-04-09 12:18:42.553811,14.907814,11.631839,17.185955,10.022993,20.170004,13.641299,16.848230,4.701559,0.000000,0.000000
16.600,2026-04-09 12:18:42.557811,13.389822,12.923973,15.281430,9.328102,21.660406,15.258115,17.894999,6.183321,0.000000,0.000000
16.604,2026-04-09 12:18:42.561811,11.744070,13.142917,9.373854,8.464020,20.070980,13.402510,16.185574,8.721542,0.000000,0.000000
16.608,2026-04-09 12:18:42.565811,8.462782,12.118197,2.487445,8.903165,18.293209,8.684436,12.248889,9.172913,0.000000,0.000000
16.612,2026-04-09 12:18:42.569811,3.588083,9.199267,-2.533723,10.244520,15.009784,3.903200,8.588614,8.386360,0.000000,0.000000
16.616,2026-04-09 12:18:42.573811,1.229754,4.354752,-2.941430,10.362326,10.244601,1.463356,4.996647,6.616207,0.000000,0.000000
16.620,2026-04-09 12:18:42.577811,0.269111,-1.205714,0.963376,7.728435,5.333587,1.318310,1.158168,3.214539,0.000000,0.000000
16.624,2026-04-09 12:18:42.581811,-0.463720,-6.286161,3.038491,2.456940,-1.136224,1.216125,-2.179134,1.445684,0.000000,0.000000
16.628,2026-04-09 12:18:42.585811,-0.102709,-8.905310,1.316606,-3.969960,-8.201788,0.761379,-4.679503,2.603584,0.000000,0.000000
16.632,2026-04-09 12:18:42.589811,-2.718286,-9.888039,-0.857223,-10.734802,-12.655484,-1.637273,-8.388542,2.460378,0.000000,0.000000
16.636,2026-04-09 12:18:42.593811,-8.271098,-11.684552,-3.530829,-14.670398,-14.054149,-6.816958,-14.669106,-1.766660,0.000000,0.000000
16.640,2026-04-09 12:18:42.597811,-12.032077,-15.604589,-9.277763,-14.943932,-14.990420,-10.787953,-17.626471,-8.861031,0.000000,0.000000
16.644,2026-04-09 12:18:42.601811,-13.164846,-20.593939,-16.642532,-15.928769,-16.949036,-12.262947,-15.215398,-15.111417,0.000000,0.000000
16.648,2026-04-09 12:18:42.605811,-12.282387,-21.047522,-22.931952,-17.719982,-18.061441,-13.052643,-13.413487,-19.047070,0.000000,0.000000
16.652,2026-04-09 12:18:42.609811,-11.048483,-14.755995,-27.212870,-16.608154,-17.498850,-13.097074,-11.728526,-21.869406,0.000000,0.000000
16.656,2026-04-09 12:18:42.613811,-11.349669,-7.248342,-25.739426,-12.390981,-16.914562,-11.949101,-8.045535,-19.668213,0.000000,0.000000
16.660,2026-04-09 12:18:42.617811,-11.243591,-3.147406,-19.225479,-7.741282,-15.956299,-8.263586,-4.933285,-13.856962,0.000000,0.000000
16.664,2026-04-09 12:18:42.621811,-9.155759,0.285214,-12.571681,-2.046724,-14.846891,-2.646052,-4.586336,-9.665090,0.000000,0.000000
16.668,2026-04-09 12:18:42.625811,-5.154475,4.851810,-7.141665,5.525518,-11.839315,2.919030,-5.558662,-5.043246,0.000000,0.000000
16.672,2026-04-09 12:18:42.629811,0.034813,6.773730,-3.704675,10.161534,-5.435996,9.652415,-4.436146,1.147436,0.000000,0.000000
16.676,2026-04-09 12:18:42.633811,3.412870,5.987447,0.044721,10.727339,0.200890,15.895887,0.426632,7.809162,0.000000,0.000000
16.680,2026-04-09 12:18:42.637811,5.438966,5.045367,8.073077,12.650760,4.959411,18.261057,8.153676,15.005948,7.000000,0.000000
16.684,2026-04-09 12:18:42.641811,9.277240,4.933479,17.837494,16.966034,11.917859,18.595547,15.427730,20.763931,7.000000,0.000000
16.688,2026-04-09 12:18:42.645811,14.536601,7.081707,24.514004,20.615112,17.919275,17.814404,19.378469,24.175461,7.000000,0.000000
16.692,2026-04-09 12:18:42.649811,19.914103,9.443863,26.686152,22.378241,18.835251,14.857150,18.121319,25.409180,7.000000,0.000000
16.696,2026-04-09 12:18:42.653811,24.617468,10.613510,24.564571,20.753967,17.548599,10.562124,12.587484,24.184750,7.000000,0.000000
16.700,2026-04-09 12:18:42.657811,26.926718,11.732588,20.926010,13.843695,16.132904,7.463571,7.667280,23.695297,7.000000,0.000000
16.704,2026-04-09 12:18:42.661811,25.026926,10.914721,17.378479,4.275142,14.872235,8.593102,7.191610,23.862503,7.000000,0.000000
16.708,2026-04-09 12:18:42.665811,19.773392,7.049040,14.316145,-1.828717,14.702777,12.004117,10.466456,21.556377,7.000000,0.000000
16.712,2026-04-09 12:18:42.669811,13.603521,3.008586,13.905255,-2.006440,13.371582,13.801984,13.793678,16.552404,7.000000,0.000000
16.716,2026-04-09 12:18:42.673811,7.600207,1.549556,13.001135,-0.078449,10.516551,13.281703,14.121610,9.685934,7.000000,0.000000
16.720,2026-04-09 12:18:42.677811,2.429857,2.262775,6.837374,-0.517045,7.581882,9.124886,9.736395,5.213332,7.000000,0.000000
16.724,2026-04-09 12:18:42.681811,-1.999833,2.406335,-0.474093,-3.251529,3.501083,1.470922,1.959850,4.251939,7.000000,0.000000
16.728,2026-04-09 12:18:42.685811,-6.531129,-0.558273,-5.016450,-5.744335,-2.352905,-5.466775,-3.423370,0.957915,7.000000,0.000000
16.732,2026-04-09 12:18:42.689811,-11.508328,-5.816810,-8.713223,-6.577942,-7.026754,-9.748680,-4.670792,-7.013072,7.000000,0.000000
16.736,2026-04-09 12:18:42.693811,-15.120346,-10.804288,-12.893466,-7.383492,-9.408089,-12.275311,-7.297172,-14.669650,7.000000,0.000000
16.740,2026-04-09 12:18:42.697811,-15.897911,-12.878296,-18.112619,-10.095433,-10.058614,-12.367679,-12.506699,-17.416342,7.000000,0.000000
16.744,2026-04-09 12:18:42.701811,-16.040934,-11.811236,-21.554560,-13.919182,-9.328633,-10.468597,-16.536779,-16.137772,7.000000,0.000000
16.748,2026-04-09 12:18:42.705811,-17.523560,-9.613276,-21.969885,-19.292337,-11.009381,-10.211714,-19.024775,-12.413724,7.000000,0.000000
16.752,2026-04-09 12:18:42.709811,-19.581640,-8.835423,-22.302490,-24.174246,-15.049574,-12.649142,-19.267355,-7.125281,7.000000,0.000000
16.756,2026-04-09 12:18:42.713811,-19.928293,-9.916987,-20.002060,-23.984415,-16.008362,-13.933828,-18.230585,-4.425303,7.000000,0.000000
16.760,2026-04-09 12:18:42.717811,-18.038494,-10.413954,-13.014404,-19.080612,-11.963209,-13.074208,-17.099239,-6.637050,7.000000,0.000000
16.764,2026-04-09 12:18:42.721811,-16.015574,-10.716377,-6.020826,-12.249405,-5.288710,-11.328466,-13.531352,-7.831741,7.000000,0.000000
16.768,2026-04-09 12:18:42.725811,-13.920253,-9.966833,-2.229323,-6.327723,1.037532,-7.223707,-9.264282,-6.335353,7.000000,0.000000
16.772,2026-04-09 12:18:42.729811,-9.953090,-5.594881,0.338564,-2.751276,6.696364,-2.036029,-5.787497,-4.626133,7.000000,0.000000
16.776,2026-04-09 12:18:42.733811,-2.878828,0.891832,2.200534,1.153851,11.755290,1.594742,-0.414972,-0.335222,7.000000,0.000000
16.780,2026-04-09 12:18:42.737811,5.134917,6.701888,1.779630,7.796791,13.205684,5.150513,7.435918,4.939715,7.000000,0.000000
16.784,2026-04-09 12:18:42.741811,10.514357,10.356479,3.233276,13.759359,10.480949,9.786387,13.846866,9.048968,7.000000,0.000000
16.788,2026-04-09 12:18:42.745811,14.295286,11.985921,8.467850,15.858441,6.834859,13.938812,16.986446,12.411939,7.000000,0.000000
16.792,2026-04-09 12:18:42.749811,18.016006,12.822377,12.269133,13.535113,6.355756,17.503824,18.799038,13.626523,7.000000,0.000000
16.796,2026-04-09 12:18:42.753811,20.376812,12.804080,14.024615,7.889513,8.980060,20.132202,19.395010,13.991423,7.000000,0.000000
16.800,2026-04-09 12:18:42.757811,21.011663,10.183682,15.051908,1.992526,10.205214,19.312527,18.167557,16.112799,7.000000,0.000000
16.804,2026-04-09 12:18:42.761811,21.724854,7.976741,15.357814,-1.243154,9.110846,15.998555,17.005383,16.812683,7.000000,0.000000
16.808,2026-04-09 12:18:42.765811,20.765192,9.541059,15.893443,0.051187,6.992648,10.976357,14.777960,11.693230,7.000000,0.000000
16.812,2026-04-09 12:18:42.769811,15.334320,11.375029,14.218907,1.622310,4.969595,5.350217,7.130638,4.882774,7.000000,0.000000
16.816,2026-04-09 12:18:42.773811,8.745992,9.681694,10.830290,1.622205,4.593814,2.667971,-1.841477,0.081942,7.000000,0.000000
16.820,2026-04-09 12:18:42.777811,3.567236,5.145328,8.562350,2.863107,4.803145,0.795385,-5.423975,-3.684863,7.000000,0.000000
16.824,2026-04-09 12:18:42.781811,-1.449496,1.325291,5.733776,3.619335,3.518002,-2.550903,-6.377208,-6.405837,7.000000,0.000000
16.828,2026-04-09 12:18:42.785811,-5.519516,-2.144818,2.114305,1.956717,0.113811,-5.129329,-8.866168,-9.691620,7.000000,0.000000
16.832,2026-04-09 12:18:42.789811,-7.096885,-6.686072,-3.314879,-2.456304,-6.315155,-6.621947,-11.120613,-12.884109,7.000000,0.000000
16.836,2026-04-09 12:18:42.793811,-8.635653,-10.029765,-12.030052,-8.376636,-13.278860,-9.039012,-11.736918,-15.515904,7.000000,0.000000
16.840,2026-04-09 12:18:42.797811,-12.209981,-11.744123,-19.914896,-13.678899,-16.199581,-13.392003,-12.034902,-18.896576,7.000000,0.000000
16.844,2026-04-09 12:18:42.801811,-14.562666,-12.008224,-24.089916,-17.111273,-15.596478,-18.145554,-12.059590,-21.260061,7.000000,0.000000
16.848,2026-04-09 12:18:42.805811,-13.247328,-11.670827,-24.279522,-16.881439,-15.050372,-20.578085,-11.358996,-19.929605,7.000000,0.000000
16.852,2026-04-09 12:18:42.809811,-10.922254,-14.123451,-21.125488,-13.241992,-15.876074,-20.752071,-10.425382,-13.645452,7.000000,0.000000
16.856,2026-04-09 12:18:42.813811,-9.313087,-19.252380,-17.299088,-10.161380,-16.703058,-19.198267,-9.188231,-6.669708,7.000000,0.000000
16.860,2026-04-09 12:18:42.817811,-8.236023,-21.914465,-14.577307,-8.974040,-17.241528,-15.428770,-8.366926,-3.848901,7.000000,0.000000
16.864,2026-04-09 12:18:42.821811,-7.525923,-19.478268,-12.912544,-6.215176,-15.108467,-10.411146,-9.021048,-4.155581,7.000000,0.000000
16.868,2026-04-09 12:18:42.825811,-5.051912,-14.828626,-10.494061,-1.531142,-9.472880,-6.313342,-9.002597,-4.346519,7.000000,0.000000
16.872,2026-04-09 12:18:42.829811,-0.541015,-8.639488,-5.669791,2.117481,-4.892651,-3.217766,-6.260210,-1.677767,7.000000,0.000000
16.876,2026-04-09 12:18:42.833811,3.301823,-0.857476,-0.096267,4.383132,-2.294463,-0.766842,-0.483514,2.734814,7.000000,0.000000
16.880,2026-04-09 12:18:42.837811,6.504883,4.764197,4.375530,6.755049,0.637224,1.256158,8.158597,4.669408,7.000000,0.000000
16.884,2026-04-09 12:18:42.841811,10.353337,7.884944,8.764224,10.430820,5.453315,4.823990,14.798681,4.100646,0.000000,0.000000
16.888,2026-04-09 12:18:42.845811,13.857692,10.410322,14.287625,13.897449,11.330333,8.943753,17.201395,4.489989,0.000000,0.000000
16.892,2026-04-09 12:18:42.849811,16.786123,12.415962,18.861948,15.385442,15.879499,12.417259,18.490122,7.183159,0.000000,0.000000
16.896,2026-04-09 12:18:42.853811,17.441998,15.493802,20.275864,16.523825,17.238541,13.781590,18.367538,10.971187,0.000000,0.000000
16.900,2026-04-09 12:18:42.857811,14.966660,19.472086,20.774897,16.654245,16.373632,13.033750,18.032776,12.645871,0.000000,0.000000
16.904,2026-04-09 12:18:42.861811,12.052101,20.793530,20.286423,14.347936,16.233957,13.358002,19.139404,10.842102,0.000000,0.000000
16.908,2026-04-09 12:18:42.865811,9.516612,18.754618,17.486191,10.428220,16.563242,14.059468,18.848074,8.878134,0.000000,0.000000
16.912,2026-04-09 12:18:42.869811,7.413729,15.661751,14.141826,5.161899,16.461895,12.709613,15.947347,7.321153,0.000000,0.000000
16.916,2026-04-09 12:18:42.873811,4.361928,12.742889,10.246368,-0.764863,14.055037,9.086040,9.983157,4.927798,0.000000,0.000000
16.920,2026-04-09 12:18:42.877811,-0.997165,10.844869,5.677836,-5.781330,6.647245,4.346167,2.149099,5.239337,0.000000,0.000000
16.924,2026-04-09 12:18:42.881811,-5.371509,6.958262,0.693952,-8.773521,-2.596750,-1.087495,-1.916832,7.749577,0.000000,0.000000
16.928,2026-04-09 12:18:42.885811,-8.861577,-2.721422,-4.059116,-10.483684,-8.440735,-7.014719,-1.429804,6.638511,0.000000,0.000000
16.932,2026-04-09 12:18:42.889811,-13.743103,-11.323550,-6.685795,-10.373174,-11.572970,-12.526233,-0.478186,2.035332,0.000000,0.000000
16.936,2026-04-09 12:18:42.893811,-16.340881,-11.690613,-7.925532,-8.562291,-14.542450,-16.935604,-1.281079,-3.805035,0.000000,0.000000
16.940,2026-04-09 12:18:42.897811,-15.967816,-8.813713,-11.998838,-7.002506,-15.931770,-19.375677,-5.044016,-10.183345,0.000000,0.000000
16.944,2026-04-09 12:18:42.901811,-15.678393,-8.977629,-20.430767,-7.856063,-16.213373,-20.298685,-11.833641,-13.038075,0.000000,0.000000
16.948,2026-04-09 12:18:42.905811,-15.059062,-11.019300,-27.529095,-12.237361,-17.447262,-20.645746,-17.562149,-12.275365,0.000000,0.000000
16.952,2026-04-09 12:18:42.909811,-14.037702,-12.288145,-28.167995,-16.523077,-18.277227,-19.251734,-19.099188,-11.872434,0.000000,0.000000
16.956,2026-04-09 12:18:42.913811,-11.928020,-12.328880,-23.774420,-17.303234,-15.974852,-14.504911,-17.710949,-11.125119,0.000000,0.000000
16.960,2026-04-09 12:18:42.917811,-7.087327,-11.185115,-17.426498,-15.211431,-10.438881,-6.042086,-14.704379,-9.248581,0.000000,0.000000
16.964,2026-04-09 12:18:42.921811,-2.414228,-8.520111,-11.029554,-10.626180,-3.418582,3.425248,-12.422674,-6.993858,0.000000,0.000000
16.968,2026-04-09 12:18:42.925811,0.363046,-2.612942,-5.893571,-2.272583,3.232431,9.424688,-10.929037,-4.654386,0.000000,0.000000
16.972,2026-04-09 12:18:42.929811,1.873610,5.410993,-2.918945,7.093240,6.286543,10.175969,-7.676748,-3.104020,0.000000,0.000000
16.976,2026-04-09 12:18:42.933811,1.938038,11.175679,-0.291988,14.554008,5.395342,8.331676,-4.983213,-0.395088,0.000000,0.000000
16.980,2026-04-09 12:18:42.937811,2.476006,13.209702,5.636683,18.791882,4.046595,6.633925,-3.290622,5.782026,0.000000,0.000000
16.984,2026-04-09 12:18:42.941811,4.617271,14.326694,11.532535,18.259272,5.075642,4.222463,2.209369,11.449659,0.000000,0.000000
16.988,2026-04-09 12:18:42.945811,7.991156,16.649420,14.282651,15.891828,8.242595,2.724348,9.898138,12.861855,0.000000,0.000000
16.992,2026-04-09 12:18:42.949811,11.267036,18.750824,17.657797,14.295477,10.521292,5.293842,14.303090,13.641958,0.000000,0.000000
16.996,2026-04-09 12:18:42.953811,12.920018,20.040909,20.322079,13.370168,10.441420,8.796982,15.050488,17.657330,9.000000,0.000000
17.000,2026-04-09 12:18:42.957811,13.153770,20.514013,18.610077,13.058395,9.040484,9.847359,14.051811,21.702356,9.000000,0.000000
17.004,2026-04-09 12:18:42.961811,11.225772,18.818737,16.272461,12.741153,6.934315,11.565659,12.555898,22.008417,9.000000,0.000000
17.008,2026-04-09 12:18:42.965811,7.524542,14.827085,14.746976,11.896297,4.827894,13.856163,10.998126,20.715322,9.000000,0.000000
17.012,2026-04-09 12:18:42.969811,6.418864,10.754530,9.632464,11.245692,4.494002,11.477216,9.613976,17.416056,9.000000,0.000000
17.016,2026-04-09 12:18:42.973811,7.520969,5.849476,3.532764,11.108505,4.674112,5.430804,7.333518,10.658992,9.000000,0.000000
17.020,2026-04-09 12:18:42.977811,5.876178,-0.834450,1.139074,8.981588,1.537576,0.006864,2.110701,5.332278,9.000000,0.000000
17.024,2026-04-09 12:18:42.981811,1.718871,-5.817069,-0.756730,4.192854,-3.384220,-4.529414,-4.068954,3.093756,9.000000,0.000000
17.028,2026-04-09 12:18:42.985811,-3.395676,-8.211766,-6.587333,-0.443399,-6.936950,-8.481886,-6.944616,0.010539,9.000000,0.000000
17.032,2026-04-09 12:18:42.989811,-8.510127,-9.919888,-13.779872,-4.190901,-9.266515,-9.543379,-7.302486,-5.318600,9.000000,0.000000
17.036,2026-04-09 12:18:42.993811,-11.305901,-11.906306,-17.497854,-7.454324,-11.022510,-8.718483,-10.006436,-12.822293,9.000000,0.000000
17.040,2026-04-09 12:18:42.997811,-13.224866,-15.131081,-18.653671,-9.782494,-12.499187,-10.474264,-14.423813,-21.046448,9.000000,0.000000
17.044,2026-04-09 12:18:43.001811,-16.256124,-18.749243,-17.516581,-11.424464,-13.630974,-12.573056,-17.214275,-25.577585,9.000000,0.000000
17.048,2026-04-09 12:18:43.005811,-17.191870,-20.203894,-14.566335,-13.384608,-13.284978,-11.237119,-18.638876,-23.012705,9.000000,0.000000
17.052,2026-04-09 12:18:43.009811,-16.083593,-19.463242,-13.026320,-14.722829,-10.317207,-9.623845,-18.986603,-14.888936,9.000000,0.000000
17.056,2026-04-09 12:18:43.013811,-14.084537,-18.868027,-12.991483,-14.193288,-6.127467,-9.816249,-16.740978,-7.376575,9.000000,0.000000
17.060,2026-04-09 12:18:43.017811,-8.260335,-16.704947,-12.492523,-11.679014,-4.179244,-8.954956,-11.271281,-4.622927,9.000000,0.000000
17.064,2026-04-09 12:18:43.021811,-1.596092,-10.588827,-8.681653,-7.412476,-5.520804,-6.860042,-5.585711,-6.029198,9.000000,0.000000
17.068,2026-04-09 12:18:43.025811,0.416870,-4.378667,-2.267143,-2.861350,-6.607451,-5.340750,-1.216540,-8.314618,9.000000,0.000000
17.072,2026-04-09 12:18:43.029811,-0.617540,1.167666,3.244764,1.520009,-5.145495,-4.868044,3.154567,-6.735649,9.000000,0.000000
17.076,2026-04-09 12:18:43.033811,-0.594347,8.063797,7.613463,4.398628,-1.989607,-5.208847,6.547660,-0.223440,9.000000,0.000000
17.080,2026-04-09 12:18:43.037811,2.230191,13.055745,11.644218,5.475931,1.785232,-4.698713,8.521588,7.362011,9.000000,0.000000
17.084,2026-04-09 12:18:43.041811,7.968530,13.928752,13.844727,6.577605,5.096029,-1.491132,11.096715,13.505666,9.000000,0.000000
17.088,2026-04-09 12:18:43.045811,13.897960,14.482287,14.715111,8.214705,8.774841,4.765285,13.759463,17.766174,9.000000,0.000000
17.092,2026-04-09 12:18:43.049811,16.523602,16.020733,17.681484,10.490972,12.005102,12.278158,15.221930,19.230844,9.000000,0.000000
17.096,2026-04-09 12:18:43.053811,17.259268,15.849957,20.896460,12.652494,13.739021,18.649298,16.430365,18.719738,9.000000,0.000000
17.100,2026-04-09 12:18:43.057811,18.343475,15.876699,19.987345,13.928230,16.122433,22.461163,16.587576,16.804071,9.000000,0.000000
17.104,2026-04-09 12:18:43.061811,18.686411,16.645004,16.339045,13.865857,16.669397,21.849819,13.847836,13.223915,9.000000,0.000000
17.108,2026-04-09 12:18:43.065811,18.133432,15.006223,13.948135,11.811559,12.400706,16.591105,10.547893,8.444448,9.000000,0.000000
17.112,2026-04-09 12:18:43.069811,14.800688,10.951216,13.342962,7.301585,7.682589,11.030278,10.739551,2.999568,9.000000,0.000000
17.116,2026-04-09 12:18:43.073811,7.605536,3.569328,12.413399,2.120425,6.592395,8.187390,11.948779,-0.103601,9.000000,0.000000
17.120,2026-04-09 12:18:43.077811,1.055486,-6.087046,9.803164,0.347905,6.824369,8.762259,10.149336,-0.469249,9.000000,0.000000
17.124,2026-04-09 12:18:43.081811,-2.632255,-13.478798,4.515002,0.704304,4.670502,10.029699,5.067590,-1.403847,9.000000,0.000000
17.128,2026-04-09 12:18:43.085811,-5.150191,-17.256268,-2.394325,-1.476764,-1.113533,6.473221,-2.638080,-3.569151,9.000000,0.000000
17.132,2026-04-09 12:18:43.089811,-6.477207,-16.614105,-7.218016,-5.608465,-7.579250,-1.218008,-8.977745,-6.037594,9.000000,0.000000
17.136,2026-04-09 12:18:43.093811,-8.297915,-13.106860,-9.037184,-9.922894,-11.661232,-8.042735,-11.192576,-8.756412,9.000000,0.000000
17.140,2026-04-09 12:18:43.097811,-13.089087,-10.614616,-9.263448,-12.009443,-13.646584,-13.498202,-12.296463,-10.246860,9.000000,0.000000
17.144,2026-04-09 12:18:43.101811,-17.473003,-10.317953,-9.426013,-12.204214,-15.714940,-19.042700,-14.169200,-10.261333,9.000000,0.000000
17.148,2026-04-09 12:18:43.105811,-20.402246,-12.397573,-11.291348,-12.063655,-19.808914,-21.259817,-16.037729,-11.586377,9.000000,0.000000
17.152,2026-04-09 12:18:43.109811,-22.209103,-15.996443,-13.089529,-9.954457,-22.921427,-18.525415,-16.048763,-12.152362,9.000000,0.000000
17.156,2026-04-09 12:18:43.113811,-19.858114,-19.148386,-12.489850,-9.037054,-21.817648,-13.616232,-12.121572,-11.399768,9.000000,0.000000
17.160,2026-04-09 12:18:43.117811,-14.501742,-18.584946,-10.419072,-10.347023,-17.392452,-8.683421,-7.356895,-11.582829,9.000000,0.000000
17.164,2026-04-09 12:18:43.121811,-8.565390,-12.962102,-7.113834,-10.640425,-12.103056,-6.027154,-5.140174,-9.951840,9.000000,0.000000
17.168,2026-04-09 12:18:43.125811,-2.533626,-6.806219,-2.839116,-9.796164,-6.804808,-5.090578,-3.536537,-6.870889,9.000000,0.000000
17.172,2026-04-09 12:18:43.129811,3.113969,-1.561220,0.253092,-8.810086,-0.695335,-3.131540,-2.263058,-5.345080,9.000000,0.000000
17.176,2026-04-09 12:18:43.133811,6.596336,4.236059,2.470119,-8.050529,5.487296,-0.094426,-2.724385,-4.846284,9.000000,0.000000
17.180,2026-04-09 12:18:43.137811,5.917059,8.689018,5.239657,-6.191955,10.743752,3.389048,-3.373764,-3.013107,9.000000,0.000000
17.184,2026-04-09 12:18:43.141811,4.171589,12.084412,7.629262,-2.311541,13.379857,6.287052,-2.822870,2.201013,9.000000,0.000000
17.188,2026-04-09 12:18:43.145811,5.696654,13.818565,9.833023,1.948757,12.111409,8.030599,-0.748080,8.737453,9.000000,0.000000
17.192,2026-04-09 12:18:43.149811,10.812002,14.100996,13.187935,7.823390,8.995337,11.600589,1.347005,12.487602,9.000000,0.000000
17.196,2026-04-09 12:18:43.153811,16.472332,15.088323,16.741772,15.605130,5.003915,17.925823,2.329499,12.318985,9.000000,0.000000
17.200,2026-04-09 12:18:43.157811,18.609015,13.949303,17.614950,19.204370,0.398481,21.798504,4.427830,10.808902,9.000000,0.000000
17.204,2026-04-09 12:18:43.161811,16.318390,10.864532,15.033232,16.316757,-0.356692,20.867081,9.679059,10.002902,0.000000,0.000000
17.208,2026-04-09 12:18:43.165811,11.802648,9.111949,11.968307,12.506368,3.915775,18.343533,15.181254,8.233035,0.000000,0.000000
17.212,2026-04-09 12:18:43.169811,7.654490,7.951347,10.071091,9.208850,7.524341,15.392273,16.313278,6.004766,0.000000,0.000000
17.216,2026-04-09 12:18:43.173811,4.608847,6.192768,6.774940,3.221788,8.141302,9.766948,13.014323,4.122088,0.000000,0.000000
17.220,2026-04-09 12:18:43.177811,2.661414,4.357665,2.505111,-2.610492,6.265663,2.642064,6.304094,0.897886,0.000000,0.000000
17.224,2026-04-09 12:18:43.181811,0.366594,3.978393,-0.272895,-6.053366,2.913200,-3.663945,-1.999952,-2.296369,0.000000,0.000000
17.228,2026-04-09 12:18:43.185811,-4.052561,4.653185,-2.441242,-8.993274,-0.060058,-10.399033,-8.921063,-2.882572,0.000000,0.000000
17.232,2026-04-09 12:18:43.189811,-7.428059,2.445699,-5.273663,-12.175505,-3.964756,-16.009649,-14.873344,-2.435683,0.000000,0.000000
17.236,2026-04-09 12:18:43.193811,-8.369258,-3.977134,-9.890317,-13.982936,-9.198334,-18.819942,-20.706076,-4.988001,0.000000,0.000000
17.240,2026-04-09 12:18:43.197811,-11.015836,-12.537674,-14.602712,-12.742261,-14.872000,-19.494354,-21.041239,-9.391576,0.000000,0.000000
17.244,2026-04-09 12:18:43.201811,-14.324603,-20.100016,-16.125967,-11.509146,-18.863836,-17.848684,-13.181845,-11.637894,0.000000,0.000000
17.248,2026-04-09 12:18:43.205811,-15.779890,-23.898052,-15.126416,-11.999316,-17.670681,-15.344404,-6.502730,-12.148918,0.000000,0.000000
